fecha,producto,categoria,cantidad,precio_unitario,canal,vendedor,cliente_id,revenue
2024-04-09 00:00:00.000000,Monitor,Tecnología,1,412.8,Online,Juan,1413,412.8
2024-04-30 00:00:00.000000,Notebook,Tecnología,2,1315.15,Online,Luis,1790,2630.3
2024-06-19 00:00:00.000000,Notebook,Tecnología,3,1310.41,Tienda,Ana,1648,3931.2300000000005
2024-05-04 00:00:00.000000,Monitor,Tecnología,4,425.8,Tienda,Ana,1182,1703.2
2024-02-22 00:00:00.000000,Monitor,Tecnología,2,369.47,Online,Juan,1116,738.94
2024-02-16 00:00:00.000000,Notebook,Tecnología,3,1188.19,Tienda,Luis,1666,3564.57
2024-06-18 00:00:00.000000,Teclado,Tecnología,1,46.04,Tienda,Ana,1422,46.04
2024-05-05 00:00:00.000000,Teclado,Tecnología,4,49.59,Online,Ana,1039,198.36
2024-03-16 00:00:00.000000,Teclado,Tecnología,2,50.82,Online,Ana,1105,101.64
2024-04-01 00:00:00.000000,Mouse,Tecnología,2,19.39,Online,Sofía,1735,38.78
2024-06-06 00:00:00.000000,Teclado,Tecnología,4,49.72,Online,Luis,1656,198.88
2024-03-08 00:00:00.000000,Mesa,Hogar,4,311.46,Online,Carlos,1996,1245.84
2024-01-16 00:00:00.000000,Monitor,Tecnología,1,407.73,Tienda,Luis,1115,407.73
2024-01-09 00:00:00.000000,Auriculares,Tecnología,1,72.66,Tienda,Sofía,1870,72.66
2024-05-10 00:00:00.000000,Silla,Hogar,4,163.37,Online,Juan,1163,653.48
2024-02-10 00:00:00.000000,Auriculares,Tecnología,3,75.75,Tienda,Juan,1406,227.25
2024-02-24 00:00:00.000000,Silla,Hogar,3,149.61,Online,Luis,1630,448.83000000000004
2024-06-15 00:00:00.000000,Mouse,Tecnología,1,18.34,Tienda,Carlos,1003,18.34
2024-04-21 00:00:00.000000,Auriculares,Tecnología,4,80.48,Tienda,Ana,1758,321.92
2024-01-26 00:00:00.000000,Auriculares,Tecnología,3,81.82,Tienda,Ana,1820,245.45999999999998
2024-03-21 00:00:00.000000,Mesa,Hogar,3,310.91,Tienda,Juan,1963,932.73
2024-05-13 00:00:00.000000,Mouse,Tecnología,3,20.39,Tienda,Carlos,1064,61.17
2024-04-15 00:00:00.000000,Notebook,Tecnología,1,1137.03,Tienda,Ana,1163,1137.03
2024-03-21 00:00:00.000000,Mouse,Tecnología,1,18.45,Online,Sofía,1674,18.45
2024-02-21 00:00:00.000000,Mouse,Tecnología,4,21.41,Tienda,Luis,1806,85.64
2024-04-04 00:00:00.000000,Silla,Hogar,4,161.34,Tienda,Juan,1304,645.36
2024-03-12 00:00:00.000000,Lámpara,Hogar,2,63.58,Online,Luis,1027,127.16
2024-02-01 00:00:00.000000,Monitor,Tecnología,4,367.2,Tienda,Sofía,1197,1468.8
2024-02-23 00:00:00.000000,Teclado,Tecnología,4,50.55,Online,Luis,1191,202.2
2024-03-04 00:00:00.000000,Auriculares,Tecnología,2,73.16,Online,Ana,1120,146.32
2024-06-17 00:00:00.000000,Lámpara,Hogar,1,59.55,Tienda,Juan,1551,59.55
2024-04-29 00:00:00.000000,Mesa,Hogar,4,311.95,Tienda,Juan,1712,1247.8
2024-05-21 00:00:00.000000,Notebook,Tecnología,3,1283.49,Tienda,Luis,1696,3850.4700000000003
2024-03-22 00:00:00.000000,Notebook,Tecnología,1,1134.11,Online,Luis,1698,1134.11
2024-04-07 00:00:00.000000,Silla,Hogar,1,156.0,Online,Juan,1897,156.0
2024-02-15 00:00:00.000000,Silla,Hogar,1,145.99,Online,Ana,1678,145.99
2024-05-29 00:00:00.000000,Notebook,Tecnología,3,1208.78,Tienda,Luis,1394,3626.34
2024-02-10 00:00:00.000000,Teclado,Tecnología,2,45.82,Tienda,Ana,1637,91.64
2024-01-31 00:00:00.000000,Mesa,Hogar,1,328.78,Tienda,Juan,1772,328.78
2024-06-04 00:00:00.000000,Mouse,Tecnología,4,21.55,Online,Juan,1461,86.2
2024-05-24 00:00:00.000000,Monitor,Tecnología,3,415.85,Tienda,Ana,1561,1247.5500000000002
2024-04-15 00:00:00.000000,Auriculares,Tecnología,1,82.45,Online,Juan,1268,82.45
2024-06-07 00:00:00.000000,Mouse,Tecnología,3,18.47,Tienda,Juan,1613,55.41
2024-01-14 00:00:00.000000,Auriculares,Tecnología,1,80.54,Tienda,Juan,1432,80.54
2024-05-29 00:00:00.000000,Lámpara,Hogar,2,63.4,Tienda,Luis,1375,126.8
2024-02-01 00:00:00.000000,Teclado,Tecnología,4,48.82,Tienda,Ana,1913,195.28
2024-05-27 00:00:00.000000,Lámpara,Hogar,3,63.06,Tienda,Sofía,1054,189.18
2024-05-30 00:00:00.000000,Silla,Hogar,4,148.15,Tienda,Juan,1468,592.6
2024-06-12 00:00:00.000000,Mesa,Hogar,1,304.5,Tienda,Juan,1782,304.5
2024-04-15 00:00:00.000000,Silla,Hogar,2,148.82,Tienda,Ana,1999,297.64
2024-04-15 00:00:00.000000,Mouse,Tecnología,2,18.9,Online,Carlos,1543,37.8
2024-04-15 00:00:00.000000,Mesa,Hogar,2,302.65,Online,Sofía,1374,605.3
2024-02-05 00:00:00.000000,Auriculares,Tecnología,2,83.31,Online,Ana,1074,166.62
2024-02-21 00:00:00.000000,Teclado,Tecnología,3,51.26,Online,Juan,1420,153.78
2024-06-12 00:00:00.000000,Lámpara,Hogar,4,61.9,Online,Juan,1433,247.6
2024-03-03 00:00:00.000000,Mesa,Hogar,1,315.0,Online,Juan,1323,315.0
2024-03-17 00:00:00.000000,Mouse,Tecnología,2,20.51,Tienda,Luis,1058,41.02
2024-01-30 00:00:00.000000,Auriculares,Tecnología,2,78.83,Tienda,Luis,1672,157.66
2024-04-19 00:00:00.000000,Monitor,Tecnología,2,374.24,Online,Ana,1874,748.48
2024-04-12 00:00:00.000000,Monitor,Tecnología,3,420.06,Online,Juan,1216,1260.18
2024-06-08 00:00:00.000000,Mouse,Tecnología,1,21.95,Tienda,Luis,1504,21.95
2024-06-14 00:00:00.000000,Silla,Hogar,4,142.1,Tienda,Juan,1633,568.4
2024-02-02 00:00:00.000000,Monitor,Tecnología,1,420.52,Tienda,Ana,1839,420.52
2024-04-21 00:00:00.000000,Silla,Hogar,3,159.57,Online,Luis,1661,478.71
2024-01-07 00:00:00.000000,Monitor,Tecnología,2,370.53,Tienda,Luis,1137,741.06
2024-03-12 00:00:00.000000,Mesa,Hogar,4,270.57,Tienda,Juan,1194,1082.28
2024-05-25 00:00:00.000000,Auriculares,Tecnología,4,87.49,Online,Juan,1158,349.96
2024-01-12 00:00:00.000000,Monitor,Tecnología,2,363.0,Tienda,Ana,1868,726.0
2024-04-20 00:00:00.000000,Mouse,Tecnología,1,20.73,Online,Juan,1203,20.73
2024-03-10 00:00:00.000000,Auriculares,Tecnología,2,80.19,Tienda,Juan,1078,160.38
2024-01-05 00:00:00.000000,Mesa,Hogar,4,313.86,Online,Sofía,1677,1255.44
2024-03-15 00:00:00.000000,Monitor,Tecnología,2,409.17,Online,Juan,1439,818.34
2024-01-16 00:00:00.000000,Mouse,Tecnología,1,20.66,Online,Luis,1420,20.66
2024-02-08 00:00:00.000000,Silla,Hogar,3,157.65,Online,Juan,1399,472.95000000000005
2024-02-16 00:00:00.000000,Lámpara,Hogar,3,57.75,Online,Sofía,1180,173.25
2024-03-11 00:00:00.000000,Teclado,Tecnología,1,53.52,Tienda,Luis,1209,53.52
2024-03-04 00:00:00.000000,Notebook,Tecnología,2,1259.92,Tienda,Luis,1832,2519.84
2024-05-19 00:00:00.000000,Lámpara,Hogar,1,55.15,Online,Ana,1685,55.15
2024-02-19 00:00:00.000000,Teclado,Tecnología,4,53.74,Tienda,Ana,1996,214.96
2024-03-20 00:00:00.000000,Mouse,Tecnología,1,20.18,Tienda,Sofía,1642,20.18
2024-04-09 00:00:00.000000,Mesa,Hogar,1,313.72,Online,Ana,1716,313.72
2024-01-24 00:00:00.000000,Mouse,Tecnología,4,18.62,Tienda,Juan,1871,74.48
2024-02-07 00:00:00.000000,Mesa,Hogar,2,326.47,Tienda,Juan,1186,652.94
2024-06-08 00:00:00.000000,Silla,Hogar,4,149.61,Online,Luis,1942,598.44
2024-04-05 00:00:00.000000,Notebook,Tecnología,2,1224.98,Tienda,Juan,1051,2449.96
2024-02-03 00:00:00.000000,Lámpara,Hogar,1,56.14,Online,Luis,1443,56.14
2024-06-02 00:00:00.000000,Monitor,Tecnología,3,406.88,Tienda,Ana,1105,1220.6399999999999
2024-06-03 00:00:00.000000,Mesa,Hogar,2,318.72,Tienda,Carlos,1823,637.44
2024-01-06 00:00:00.000000,Mouse,Tecnología,1,19.5,Tienda,Luis,1428,19.5
2024-02-29 00:00:00.000000,Mesa,Hogar,1,299.69,Online,Juan,1647,299.69
2024-05-19 00:00:00.000000,Lámpara,Hogar,3,55.95,Tienda,Juan,1178,167.85000000000002
2024-02-03 00:00:00.000000,Silla,Hogar,3,147.68,Online,Luis,1019,443.04
2024-02-02 00:00:00.000000,Mesa,Hogar,2,291.07,Tienda,Ana,1272,582.14
2024-05-24 00:00:00.000000,Lámpara,Hogar,4,61.33,Online,Carlos,1752,245.32
2024-04-25 00:00:00.000000,Mesa,Hogar,3,277.63,Tienda,Juan,1603,832.89
2024-03-10 00:00:00.000000,Teclado,Tecnología,1,53.21,Tienda,Ana,1722,53.21
2024-03-28 00:00:00.000000,Lámpara,Hogar,1,58.83,Online,Juan,1494,58.83
2024-02-23 00:00:00.000000,Notebook,Tecnología,3,1274.09,Tienda,Sofía,1411,3822.2699999999995
2024-01-30 00:00:00.000000,Mouse,Tecnología,3,18.87,Online,Carlos,1363,56.61
2024-02-01 00:00:00.000000,Silla,Hogar,1,151.68,Online,Juan,1995,151.68
2024-03-25 00:00:00.000000,Mesa,Hogar,1,285.2,Tienda,Ana,1605,285.2
2024-06-24 00:00:00.000000,Notebook,Tecnología,2,1178.96,Tienda,Juan,1553,2357.92
2024-05-23 00:00:00.000000,Mesa,Hogar,1,284.12,Tienda,Juan,1839,284.12
2024-05-22 00:00:00.000000,Silla,Hogar,2,139.76,Online,Carlos,1087,279.52
2024-03-22 00:00:00.000000,Silla,Hogar,1,162.27,Online,Sofía,1240,162.27
2024-06-29 00:00:00.000000,Mesa,Hogar,4,289.79,Online,Sofía,1086,1159.16
2024-03-16 00:00:00.000000,Teclado,Tecnología,1,50.83,Online,Carlos,1133,50.83
2024-03-31 00:00:00.000000,Mouse,Tecnología,2,18.45,Tienda,Carlos,1223,36.9
2024-03-28 00:00:00.000000,Silla,Hogar,1,159.28,Tienda,Juan,1942,159.28
2024-04-15 00:00:00.000000,Teclado,Tecnología,3,47.1,Online,Juan,1799,141.3
2024-03-26 00:00:00.000000,Auriculares,Tecnología,2,84.05,Tienda,Juan,1157,168.1
2024-05-10 00:00:00.000000,Auriculares,Tecnología,3,79.91,Tienda,Ana,1112,239.73
2024-05-26 00:00:00.000000,Monitor,Tecnología,1,435.41,Online,Juan,1928,435.41
2024-05-26 00:00:00.000000,Monitor,Tecnología,4,361.34,Online,Sofía,1800,1445.36
2024-03-03 00:00:00.000000,Teclado,Tecnología,2,54.64,Tienda,Juan,1798,109.28
2024-06-09 00:00:00.000000,Monitor,Tecnología,1,405.11,Online,Carlos,1582,405.11
2024-03-02 00:00:00.000000,Mouse,Tecnología,2,20.39,Tienda,Luis,1963,40.78
2024-06-15 00:00:00.000000,Lámpara,Hogar,2,60.34,Tienda,Sofía,1242,120.68
2024-06-15 00:00:00.000000,Silla,Hogar,2,152.63,Online,Juan,1300,305.26
2024-03-01 00:00:00.000000,Silla,Hogar,4,139.22,Online,Carlos,1900,556.88
2024-03-19 00:00:00.000000,Silla,Hogar,3,139.99,Tienda,Juan,1354,419.97
2024-03-07 00:00:00.000000,Auriculares,Tecnología,3,79.29,Online,Ana,1132,237.87
2024-02-16 00:00:00.000000,Notebook,Tecnología,3,1196.83,Online,Juan,1027,3590.49
2024-05-09 00:00:00.000000,Silla,Hogar,4,159.16,Online,Carlos,1387,636.64
2024-03-05 00:00:00.000000,Lámpara,Hogar,1,61.61,Online,Ana,1352,61.61
2024-03-12 00:00:00.000000,Auriculares,Tecnología,2,77.88,Tienda,Carlos,1763,155.76
2024-05-24 00:00:00.000000,Monitor,Tecnología,3,396.0,Online,Carlos,1355,1188.0
2024-05-12 00:00:00.000000,Silla,Hogar,2,163.22,Tienda,Juan,1431,326.44
2024-01-13 00:00:00.000000,Mesa,Hogar,4,292.51,Online,Juan,1163,1170.04
2024-06-09 00:00:00.000000,Monitor,Tecnología,3,434.13,Online,Luis,1774,1302.3899999999999
2024-06-14 00:00:00.000000,Auriculares,Tecnología,2,80.15,Tienda,Juan,1702,160.3
2024-06-27 00:00:00.000000,Silla,Hogar,1,145.37,Online,Juan,1912,145.37
2024-01-18 00:00:00.000000,Mesa,Hogar,3,292.35,Online,Ana,1860,877.0500000000001
2024-06-19 00:00:00.000000,Auriculares,Tecnología,3,72.41,Online,Carlos,1618,217.23
2024-04-06 00:00:00.000000,Auriculares,Tecnología,2,81.1,Online,Juan,1148,162.2
2024-06-03 00:00:00.000000,Monitor,Tecnología,3,412.48,Online,Ana,1562,1237.44
2024-03-04 00:00:00.000000,Notebook,Tecnología,4,1294.02,Tienda,Juan,1743,5176.08
2024-06-25 00:00:00.000000,Teclado,Tecnología,1,48.07,Tienda,Ana,1855,48.07
2024-04-19 00:00:00.000000,Mouse,Tecnología,1,19.0,Tienda,Luis,1292,19.0
2024-05-29 00:00:00.000000,Lámpara,Hogar,3,56.71,Tienda,Juan,1105,170.13
2024-01-02 00:00:00.000000,Auriculares,Tecnología,1,78.08,Tienda,Carlos,1577,78.08
2024-06-12 00:00:00.000000,Lámpara,Hogar,4,63.49,Online,Juan,1585,253.96
2024-06-05 00:00:00.000000,Mouse,Tecnología,2,19.08,Tienda,Ana,1294,38.16
2024-06-04 00:00:00.000000,Teclado,Tecnología,4,50.95,Online,Carlos,1691,203.8
2024-04-06 00:00:00.000000,Auriculares,Tecnología,3,77.71,Online,Juan,1071,233.13
2024-05-15 00:00:00.000000,Teclado,Tecnología,4,51.61,Online,Ana,1696,206.44
2024-02-12 00:00:00.000000,Lámpara,Hogar,3,63.7,Online,Sofía,1099,191.10000000000002
2024-02-01 00:00:00.000000,Monitor,Tecnología,4,428.2,Tienda,Carlos,1558,1712.8
2024-01-24 00:00:00.000000,Monitor,Tecnología,2,365.45,Online,Juan,1177,730.9
2024-05-03 00:00:00.000000,Mouse,Tecnología,4,18.12,Online,Juan,1752,72.48
2024-05-07 00:00:00.000000,Mouse,Tecnología,1,18.76,Online,Carlos,1187,18.76
2024-02-13 00:00:00.000000,Notebook,Tecnología,3,1240.58,Tienda,Luis,1268,3721.74
2024-06-25 00:00:00.000000,Teclado,Tecnología,2,49.93,Tienda,Juan,1211,99.86
2024-06-20 00:00:00.000000,Teclado,Tecnología,1,46.18,Tienda,Luis,1026,46.18
2024-05-23 00:00:00.000000,Lámpara,Hogar,3,63.87,Online,Ana,1393,191.60999999999999
2024-03-01 00:00:00.000000,Monitor,Tecnología,1,408.52,Tienda,Sofía,1576,408.52
2024-05-14 00:00:00.000000,Mouse,Tecnología,3,20.13,Online,Ana,1969,60.39
2024-05-29 00:00:00.000000,Monitor,Tecnología,4,428.02,Online,Juan,1095,1712.08
2024-05-28 00:00:00.000000,Mouse,Tecnología,2,19.39,Tienda,Sofía,1093,38.78
2024-06-21 00:00:00.000000,Mouse,Tecnología,4,19.3,Online,Carlos,1461,77.2
2024-02-22 00:00:00.000000,Mouse,Tecnología,4,20.82,Tienda,Juan,1632,83.28
2024-04-06 00:00:00.000000,Mouse,Tecnología,2,21.07,Online,Luis,1681,42.14
2024-05-11 00:00:00.000000,Mesa,Hogar,1,316.68,Tienda,Carlos,1497,316.68
2024-03-22 00:00:00.000000,Monitor,Tecnología,2,430.58,Tienda,Juan,1691,861.16
2024-03-24 00:00:00.000000,Auriculares,Tecnología,4,78.16,Tienda,Ana,1518,312.64
2024-04-25 00:00:00.000000,Notebook,Tecnología,1,1247.34,Tienda,Juan,1269,1247.34
2024-06-10 00:00:00.000000,Teclado,Tecnología,4,50.61,Tienda,Luis,1339,202.44
2024-02-09 00:00:00.000000,Lámpara,Hogar,1,54.83,Online,Sofía,1763,54.83
2024-04-12 00:00:00.000000,Monitor,Tecnología,2,436.5,Online,Luis,1944,873.0
2024-03-22 00:00:00.000000,Mouse,Tecnología,3,21.58,Tienda,Luis,1282,64.74
2024-06-29 00:00:00.000000,Lámpara,Hogar,4,58.36,Online,Luis,1565,233.44
2024-02-01 00:00:00.000000,Mouse,Tecnología,4,19.89,Tienda,Juan,1228,79.56
2024-03-04 00:00:00.000000,Teclado,Tecnología,3,54.3,Online,Sofía,1249,162.89999999999998
2024-04-10 00:00:00.000000,Notebook,Tecnología,4,1141.02,Tienda,Ana,1246,4564.08
2024-06-24 00:00:00.000000,Teclado,Tecnología,2,46.91,Tienda,Juan,1591,93.82
2024-05-15 00:00:00.000000,Mouse,Tecnología,3,18.42,Online,Juan,1139,55.260000000000005
2024-02-21 00:00:00.000000,Lámpara,Hogar,3,55.22,Online,Ana,1652,165.66
2024-02-07 00:00:00.000000,Mesa,Hogar,4,290.84,Online,Luis,1907,1163.36
2024-02-11 00:00:00.000000,Lámpara,Hogar,1,61.13,Tienda,Luis,1590,61.13
2024-02-13 00:00:00.000000,Monitor,Tecnología,1,409.44,Online,Ana,1336,409.44
2024-01-26 00:00:00.000000,Mesa,Hogar,4,308.09,Online,Luis,1149,1232.36
2024-06-23 00:00:00.000000,Auriculares,Tecnología,3,81.19,Online,Ana,1217,243.57
2024-06-11 00:00:00.000000,Notebook,Tecnología,2,1245.81,Tienda,Juan,1377,2491.62
2024-05-26 00:00:00.000000,Lámpara,Hogar,4,63.79,Tienda,Juan,1299,255.16
2024-04-10 00:00:00.000000,Monitor,Tecnología,3,394.85,Tienda,Luis,1625,1184.5500000000002
2024-06-10 00:00:00.000000,Lámpara,Hogar,4,64.82,Online,Juan,1636,259.28
2024-06-13 00:00:00.000000,Teclado,Tecnología,1,54.45,Tienda,Juan,1211,54.45
2024-05-30 00:00:00.000000,Mouse,Tecnología,3,18.01,Online,Luis,1319,54.03
2024-06-19 00:00:00.000000,Lámpara,Hogar,1,62.12,Online,Carlos,1252,62.12
2024-04-09 00:00:00.000000,Notebook,Tecnología,4,1309.0,Tienda,Sofía,1032,5236.0
2024-05-02 00:00:00.000000,Mesa,Hogar,2,272.36,Online,Juan,1566,544.72
2024-06-14 00:00:00.000000,Notebook,Tecnología,2,1219.99,Tienda,Juan,1128,2439.98
2024-01-09 00:00:00.000000,Mouse,Tecnología,1,20.06,Tienda,Juan,1680,20.06
2024-01-05 00:00:00.000000,Auriculares,Tecnología,2,87.51,Tienda,Ana,1679,175.02
2024-02-29 00:00:00.000000,Mouse,Tecnología,2,21.48,Tienda,Luis,1760,42.96
2024-03-04 00:00:00.000000,Mesa,Hogar,4,278.82,Online,Sofía,1755,1115.28
2024-06-26 00:00:00.000000,Teclado,Tecnología,1,50.17,Online,Ana,1663,50.17
2024-05-12 00:00:00.000000,Notebook,Tecnología,1,1168.58,Online,Juan,1538,1168.58
2024-03-28 00:00:00.000000,Teclado,Tecnología,2,45.18,Tienda,Juan,1155,90.36
2024-01-13 00:00:00.000000,Silla,Hogar,2,142.92,Online,Sofía,1764,285.84
2024-04-19 00:00:00.000000,Monitor,Tecnología,4,405.76,Online,Juan,1919,1623.04
2024-01-06 00:00:00.000000,Mouse,Tecnología,2,20.22,Tienda,Luis,1760,40.44
2024-03-18 00:00:00.000000,Mesa,Hogar,1,278.51,Online,Juan,1808,278.51
2024-04-09 00:00:00.000000,Lámpara,Hogar,2,56.75,Tienda,Juan,1210,113.5
2024-06-09 00:00:00.000000,Notebook,Tecnología,2,1195.77,Tienda,Ana,1285,2391.54
2024-06-26 00:00:00.000000,Mouse,Tecnología,1,20.48,Tienda,Ana,1188,20.48
2024-02-01 00:00:00.000000,Silla,Hogar,4,157.53,Online,Luis,1164,630.12
2024-01-29 00:00:00.000000,Silla,Hogar,4,145.63,Tienda,Luis,1702,582.52
2024-06-03 00:00:00.000000,Teclado,Tecnología,4,46.09,Online,Luis,1408,184.36
2024-04-26 00:00:00.000000,Lámpara,Hogar,4,65.52,Tienda,Juan,1162,262.08
2024-05-28 00:00:00.000000,Mouse,Tecnología,1,18.95,Online,Juan,1066,18.95
2024-02-11 00:00:00.000000,Silla,Hogar,1,160.01,Online,Ana,1551,160.01
2024-05-17 00:00:00.000000,Mouse,Tecnología,1,19.43,Online,Juan,1641,19.43
2024-02-06 00:00:00.000000,Lámpara,Hogar,4,61.3,Tienda,Juan,1331,245.2
2024-02-01 00:00:00.000000,Notebook,Tecnología,3,1261.26,Tienda,Sofía,1956,3783.7799999999997
2024-04-26 00:00:00.000000,Monitor,Tecnología,2,416.24,Online,Juan,1899,832.48
2024-01-07 00:00:00.000000,Silla,Hogar,3,148.85,Online,Ana,1523,446.54999999999995
2024-03-31 00:00:00.000000,Mesa,Hogar,1,270.02,Online,Carlos,1044,270.02
2024-02-23 00:00:00.000000,Auriculares,Tecnología,1,85.41,Online,Juan,1635,85.41
2024-02-17 00:00:00.000000,Monitor,Tecnología,3,425.98,Online,Luis,1064,1277.94
2024-05-13 00:00:00.000000,Auriculares,Tecnología,3,76.28,Tienda,Juan,1568,228.84
2024-03-20 00:00:00.000000,Lámpara,Hogar,3,65.26,Online,Juan,1067,195.78000000000003
2024-04-26 00:00:00.000000,Lámpara,Hogar,1,59.55,Tienda,Carlos,1064,59.55
2024-05-03 00:00:00.000000,Teclado,Tecnología,2,48.65,Tienda,Carlos,1140,97.3
2024-03-18 00:00:00.000000,Notebook,Tecnología,3,1146.89,Tienda,Luis,1853,3440.67
2024-02-25 00:00:00.000000,Notebook,Tecnología,1,1308.65,Online,Ana,1784,1308.65
2024-04-17 00:00:00.000000,Monitor,Tecnología,2,425.22,Tienda,Juan,1740,850.44
2024-05-14 00:00:00.000000,Mouse,Tecnología,2,20.49,Tienda,Juan,1004,40.98
2024-05-18 00:00:00.000000,Teclado,Tecnología,4,53.35,Online,Juan,1096,213.4
2024-06-01 00:00:00.000000,Mesa,Hogar,3,289.75,Online,Sofía,1304,869.25
2024-04-19 00:00:00.000000,Mouse,Tecnología,3,20.83,Online,Carlos,1062,62.489999999999995
2024-02-03 00:00:00.000000,Silla,Hogar,4,156.81,Online,Juan,1502,627.24
2024-04-18 00:00:00.000000,Auriculares,Tecnología,4,84.62,Online,Carlos,1105,338.48
2024-05-07 00:00:00.000000,Lámpara,Hogar,2,57.61,Tienda,Juan,1926,115.22
2024-06-11 00:00:00.000000,Mesa,Hogar,2,274.98,Tienda,Ana,1218,549.96
2024-01-06 00:00:00.000000,Teclado,Tecnología,2,54.99,Online,Ana,1093,109.98
2024-06-12 00:00:00.000000,Auriculares,Tecnología,4,82.1,Online,Juan,1363,328.4
2024-03-17 00:00:00.000000,Auriculares,Tecnología,1,76.5,Tienda,Ana,1376,76.5
2024-03-08 00:00:00.000000,Silla,Hogar,3,158.15,Tienda,Ana,1209,474.45000000000005
2024-04-02 00:00:00.000000,Auriculares,Tecnología,4,79.37,Online,Sofía,1795,317.48
2024-01-18 00:00:00.000000,Mesa,Hogar,2,310.5,Online,Ana,1124,621.0
2024-03-13 00:00:00.000000,Silla,Hogar,3,152.33,Tienda,Carlos,1204,456.99
2024-02-29 00:00:00.000000,Auriculares,Tecnología,4,72.63,Tienda,Ana,1757,290.52
2024-01-16 00:00:00.000000,Teclado,Tecnología,3,48.48,Online,Sofía,1057,145.44
2024-03-30 00:00:00.000000,Auriculares,Tecnología,2,72.92,Tienda,Luis,1664,145.84
2024-03-24 00:00:00.000000,Silla,Hogar,4,145.06,Tienda,Juan,1156,580.24
2024-05-26 00:00:00.000000,Notebook,Tecnología,3,1300.54,Online,Juan,1606,3901.62
2024-01-02 00:00:00.000000,Mesa,Hogar,2,328.91,Online,Luis,1024,657.82
2024-05-09 00:00:00.000000,Mouse,Tecnología,1,21.67,Online,Juan,1546,21.67
2024-03-13 00:00:00.000000,Notebook,Tecnología,3,1314.98,Tienda,Luis,1855,3944.94
2024-06-05 00:00:00.000000,Teclado,Tecnología,1,52.33,Tienda,Luis,1800,52.33
2024-03-26 00:00:00.000000,Auriculares,Tecnología,4,74.46,Online,Carlos,1063,297.84
2024-04-14 00:00:00.000000,Auriculares,Tecnología,4,72.01,Tienda,Carlos,1039,288.04
2024-05-19 00:00:00.000000,Mesa,Hogar,4,321.24,Online,Luis,1817,1284.96
2024-02-17 00:00:00.000000,Auriculares,Tecnología,1,74.81,Online,Juan,1991,74.81
2024-03-14 00:00:00.000000,Mesa,Hogar,2,313.0,Tienda,Ana,1669,626.0
2024-05-13 00:00:00.000000,Lámpara,Hogar,4,62.85,Online,Sofía,1049,251.4
2024-06-04 00:00:00.000000,Lámpara,Hogar,2,61.8,Tienda,Luis,1540,123.6
2024-06-03 00:00:00.000000,Lámpara,Hogar,4,55.19,Online,Luis,1962,220.76
2024-04-15 00:00:00.000000,Monitor,Tecnología,3,391.74,Online,Ana,1782,1175.22
2024-02-14 00:00:00.000000,Teclado,Tecnología,3,45.66,Tienda,Juan,1749,136.98
2024-03-17 00:00:00.000000,Mouse,Tecnología,1,21.08,Tienda,Luis,1860,21.08
2024-02-06 00:00:00.000000,Notebook,Tecnología,3,1125.25,Tienda,Carlos,1089,3375.75
2024-03-04 00:00:00.000000,Lámpara,Hogar,2,56.04,Online,Ana,1893,112.08
2024-05-03 00:00:00.000000,Mesa,Hogar,1,277.18,Tienda,Sofía,1695,277.18
2024-05-09 00:00:00.000000,Silla,Hogar,3,156.73,Tienda,Ana,1466,470.18999999999994
2024-06-28 00:00:00.000000,Lámpara,Hogar,3,58.55,Tienda,Carlos,1205,175.64999999999998
2024-04-13 00:00:00.000000,Notebook,Tecnología,2,1191.07,Online,Luis,1437,2382.14
2024-02-17 00:00:00.000000,Mouse,Tecnología,4,19.45,Online,Carlos,1136,77.8
2024-02-04 00:00:00.000000,Silla,Hogar,4,138.21,Online,Juan,1142,552.84
2024-05-30 00:00:00.000000,Teclado,Tecnología,2,49.15,Tienda,Ana,1746,98.3
2024-05-28 00:00:00.000000,Mesa,Hogar,3,322.19,Tienda,Ana,1027,966.5699999999999
2024-01-03 00:00:00.000000,Teclado,Tecnología,1,48.71,Tienda,Luis,1020,48.71
2024-06-18 00:00:00.000000,Mesa,Hogar,1,279.91,Online,Ana,1393,279.91
2024-05-16 00:00:00.000000,Teclado,Tecnología,3,46.09,Online,Ana,1809,138.27
2024-04-28 00:00:00.000000,Monitor,Tecnología,1,436.46,Online,Juan,1422,436.46
2024-03-07 00:00:00.000000,Silla,Hogar,2,146.13,Tienda,Carlos,1402,292.26
2024-05-24 00:00:00.000000,Teclado,Tecnología,4,46.86,Online,Sofía,1492,187.44
2024-04-06 00:00:00.000000,Teclado,Tecnología,4,48.49,Tienda,Sofía,1631,193.96
2024-02-25 00:00:00.000000,Mouse,Tecnología,2,20.13,Tienda,Ana,1433,40.26
2024-01-05 00:00:00.000000,Notebook,Tecnología,1,1206.45,Tienda,Juan,1805,1206.45
2024-02-07 00:00:00.000000,Mesa,Hogar,3,309.83,Online,Ana,1994,929.49
2024-04-22 00:00:00.000000,Mouse,Tecnología,2,18.61,Tienda,Ana,1017,37.22
2024-01-17 00:00:00.000000,Teclado,Tecnología,2,51.4,Online,Luis,1555,102.8
2024-01-14 00:00:00.000000,Mouse,Tecnología,3,20.24,Online,Carlos,1615,60.72
2024-02-07 00:00:00.000000,Notebook,Tecnología,2,1137.23,Tienda,Ana,1413,2274.46
2024-02-16 00:00:00.000000,Auriculares,Tecnología,3,78.17,Tienda,Ana,1205,234.51
